"trail_info_id","trail_system","trail_subsystem","trail_subsystem_id","trail_name","trail_color","trail_surface","trail_type","trail_difficulty","regional_trail_name","trail_desc","alt_name","cambr_name","on_street","crossing_type","length_mi","off_fpdcc","web_trail","length_ft","segment_type","direction","width","hiking","biking","cross_country","equestrian","dog_leash","no_dogs","geom"
2275,thorn creek,Thorn Creek Trail System,33,,red,asphault,paved,easy,Grand Illinois Trail,,,,no,none,0.742,no,yes,3916.92,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.57205798339177 41.54409748005534, -87.57196321189386 41.544168939500395, -87.5719080243902 41.54422396717609, -87.57184826280819 41.54432449310644, -87.57182080198217 41.544426750537774, -87.57179743814177 41.54468976226041, -87.57172997303869 41.54479979319571, -87.57160316210154 41.54489804732964, -87.57144794219438 41.54495620612799, -87.56913059376839 41.54549627712523, -87.56890607502947 41.545520584296014, -87.56807466996389 41.54550467893669, -87.56770824223705 41.545512615051805, -87.56748570439129 41.545567043219414, -87.56728583492352 41.54570102171367, -87.56715139405716 41.54585758215706, -87.56641019605505 41.546979513956984, -87.56616429967856 41.547254067552586, -87.56596012287291 41.547410612298485, -87.56571988477083 41.547527295544526, -87.56545120839687 41.54763049965898, -87.56522536847099 41.54768418567845, -87.5650222088773 41.547710308194276, -87.56264377347857 41.54773872306417, -87.56224707673759 41.54769052503487, -87.56189552112464 41.54759008384112, -87.56169076701526 41.547494803661046, -87.56152336751464 41.54735005913761, -87.56145909963317 41.54718943673163, -87.56145213468542 41.54642192400575)"
2276,thorn creek,Thorn Creek Trail System,33,,red,unknown,paved,easy,,,,,no,none,0.012,no,yes,65.03,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.55852379068193 41.542926091915454, -87.55848457683109 41.5429187543736, -87.55842735676794 41.542940167810244, -87.5582967929488 41.542920298190026)"
2277,tinley creek,Tinley Creek Trail System,34,,black,unknown,paved,,,,,,no,none,0.214,no,yes,1131.51,,north,0.0,1,1,1,0,1,0,"LINESTRING (-87.80507568569915 41.61700465992629, -87.80534792672609 41.61698601451423, -87.80920921906137 41.61686549277163)"
2278,thorn creek,Thorn Creek Trail System,33,,yellow,unknown,unpaved,easy,,,,,no,none,0.525,no,yes,2771.52,,east,0.0,1,1,1,0,1,0,"LINESTRING (-87.58593252583553 41.55091263770809, -87.58604903057902 41.55122264928611, -87.58598736357997 41.55138689298455, -87.58579142556682 41.55153155321058, -87.58564473517168 41.55172517773245, -87.58563815875779 41.55186358487588, -87.58584356610226 41.5521942065286, -87.58580542383626 41.5524783436943, -87.58659436389571 41.55361352359763, -87.5870442450797 41.55391205466333, -87.58726740836906 41.553999565661016, -87.58758684612428 41.55394551019323, -87.58788459846241 41.55404473035273, -87.58833792583567 41.554043926401555, -87.58873783705992 41.553923034127244, -87.59153805663942 41.55387003611426, -87.5919145279709 41.554055818539275, -87.59224402575279 41.554143151285864, -87.5923060312345 41.55424782022954)"
2279,thorn creek,Thorn Creek Trail System,33,,red,unknown,paved,easy,,,,,no,road,0.014,no,yes,75.14,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.55879011799485 41.54297592563997, -87.55852379068193 41.542926091915454)"
2280,thorn creek,Thorn Creek Trail System,33,,red,asphault,paved,easy,Grand Illinois Trail,,,,yes,none,0.035,no,yes,182.63,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.55342612180517 41.55742320126017, -87.553380344915 41.55737223091668, -87.553367395393 41.55728318829765, -87.55333341247884 41.55718730335924, -87.55322395223293 41.55703235779234, -87.55330115864781 41.556984014435855)"
2281,skokie,North Branch Trail System,19,,yellow,unknown,unpaved,,,,,,no,bridge,0.047,no,yes,249.30,,,0.0,1,1,1,1,1,0,"LINESTRING (-87.75966248693966 42.10180149553138, -87.75966171611265 42.101801462079244, -87.75882059827406 42.102075021507254)"
2282,thorn creek,Thorn Creek Trail System,33,,yellow,unknown,unpaved,easy,,,,,no,none,0.089,no,yes,472.34,,east,0.0,1,1,1,1,1,0,"LINESTRING (-87.59270828996375 41.55704975499835, -87.5927190502866 41.55706158850554, -87.59358699495267 41.557060523283695, -87.59385168405973 41.55714870441262, -87.59418449275476 41.55747680609524)"
2283,thorn creek,Thorn Creek Trail System,33,,yellow,unknown,unpaved,easy,,,,,no,bridge,0.016,no,yes,82.27,,east,0.0,1,1,1,0,1,0,"LINESTRING (-87.58585087080233 41.55069535714369, -87.58593252583553 41.55091263770809)"
2284,salt creek,Salt Creek Trail System,30,,black,cement,paved,easy,Salt Creek Greenway,,,,no,none,0.017,yes,yes,89.72,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.80207246363027 41.806692615268126, -87.80207563836625 41.806534063223076, -87.80208156691077 41.80644653392461)"
2285,salt creek,Salt Creek Trail System,30,,black,cement,paved,easy,Salt Creek Greenway,,,,no,underpass,0.008,yes,yes,43.62,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.80207039751595 41.80681229261897, -87.80207017174344 41.80680707561805, -87.80207246363027 41.806692615268126)"
2286,palos,John Husar I&M Canal Trail,13,,black,unknown,paved,easy,John Husar I&M Canal Trail,,,,no,none,0.115,no,yes,604.61,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.85870274573413 41.74764657034363, -87.85712181052827 41.74866287694347, -87.8570434408419 41.74874249134337)"
2287,thorn creek,Thorn Creek Trail System,33,,yellow,unknown,unpaved,easy,,,,,no,none,0.681,no,yes,3594.60,,east,0.0,1,1,1,0,1,0,"LINESTRING (-87.58277711068988 41.54590069291068, -87.5830668596182 41.54584664295807, -87.58313535964811 41.54572925751848, -87.58306619490045 41.54553798723391, -87.58317307901306 41.54534036343361, -87.58332253199548 41.54526532819347, -87.58350680361066 41.54522707184551, -87.58367027951047 41.54524027868508, -87.58378290612005 41.545283506231954, -87.58405207544004 41.54556686679749, -87.5842552835971 41.54565425367632, -87.58443944475492 41.54580832738524, -87.58453542922497 41.546068465349826, -87.5845988955142 41.546170559102706, -87.58469905434583 41.54624405694871, -87.58481363336125 41.54629336667042, -87.5850011770881 41.546321904478916, -87.5851385562173 41.54637470978047, -87.58539105406848 41.54650731848841, -87.58567512105749 41.5464941972208, -87.5860813478773 41.546253614909254, -87.58652470245158 41.54624901190032, -87.58665385267567 41.54627978512366, -87.5868118540559 41.546400552481416, -87.58701347466858 41.54662637421363, -87.58703613973414 41.54682110113053, -87.58686386159457 41.54750849306113, -87.58693689466905 41.54765490112849, -87.58741640355323 41.54797233252111, -87.58751923634529 41.54812641679772, -87.5872762811182 41.54889567372379, -87.58746159297633 41.549241129517085, -87.5873797937227 41.54942395129782, -87.58726888187292 41.54953923116627, -87.58713886524137 41.54958329200372, -87.58619186460881 41.54963326967309, -87.58582138771534 41.54979550570227, -87.58564966911706 41.55000019422403, -87.58563269986175 41.55017595297534, -87.58571830219209 41.550528247741155, -87.5858460380753 41.55068249741625, -87.58585087080233 41.55069535714369)"
2288,thorn creek,Burnham Greenway Trail System,2,,red,unknown,paved,,Pennsy Greenway,Cal-memorial Park District Trail Segment,,,no,none,0.483,yes,yes,2550.92,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.54934998103465 41.593624555661314, -87.54933335436459 41.58662416408592)"
2289,thorn creek,Burnham Greenway Trail System,2,,red,unknown,paved,,Pennsy Greenway,Cal-memorial Park District Trail Segment,,,no,bridge,0.046,yes,yes,242.62,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.5493515619823 41.594290364630766, -87.54935080243234 41.59397047976217, -87.54934998103465 41.593624555661314)"
2290,thorn creek,Burnham Greenway Trail System,2,,red,unknown,paved,,Burnham Greenway Trail,Cal-memorial Park District Trail Segment,,,no,none,0.460,yes,yes,2426.18,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.54936736735016 41.600948410033354, -87.5493515619823 41.594290364630766)"
2291,thorn creek,Burnham Greenway Trail System,2,,red,unknown,paved,,Burnham Greenway Trail,,,,no,none,0.494,no,yes,2607.70,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.54940046134834 41.60823319303768, -87.54944751522542 41.61538927943446)"
2292,thorn creek,Burnham Greenway Trail System,2,,red,unknown,paved,,Burnham Greenway Trail,,,,no,road,0.006,no,yes,29.87,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.54939992234084 41.60815122077283, -87.54940046134834 41.60823319303768)"
2293,thorn creek,Burnham Greenway Trail System,2,,red,unknown,paved,,Burnham Greenway Trail,,Cal-memorial Park District Trail Segment,,no,road,0.007,yes,yes,38.78,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.54944802889514 41.615495697475744, -87.54944751522542 41.61538927943446)"
2294,thorn creek,Burnham Greenway Trail System,2,,red,unknown,paved,,Burnham Greenway Trail,,Cal-memorial Park District Trail Segment,,no,none,0.494,yes,yes,2608.88,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.54948258422125 41.6226550710556, -87.54944802889514 41.615495697475744)"
2295,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,none,0.137,no,yes,723.05,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.83366540865016 41.81623597925335, -87.83318643253642 41.81620773766118, -87.83281628293777 41.81619425606382, -87.83257315722057 41.8161988653983, -87.83236580695699 41.81622379960437, -87.83230800445122 41.816225034384246, -87.8314196936586 41.816195191376835, -87.83130018769177 41.81619922165367, -87.83106002883447 41.81622151376804, -87.83102054009207 41.816221847381684)"
2296,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,none,0.247,no,yes,1304.14,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.83083812032973 41.816212303944454, -87.83083505012667 41.81621199747279, -87.83073561218112 41.81618940761211, -87.83037540125639 41.816055440251894, -87.83024349753198 41.81602386821989, -87.8301753265937 41.81601662698432, -87.82830199845954 41.81593237365509, -87.828110541055 41.81593315363717, -87.8278532487937 41.81595542258841, -87.8275940404111 41.8159966578648, -87.82737238664858 41.816043641027136, -87.82708001852038 41.816125300558525, -87.82689497990093 41.81619174450868, -87.82674035454701 41.816259117571285, -87.82630118440476 41.8165050624487)"
2297,palos,John Husar I&M Canal Trail,13,,black,unknown,paved,easy,John Husar I&M Canal Trail,,,,no,none,1.408,no,yes,7435.04,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.86014958923603 41.74774449186144, -87.86031217040097 41.74764686531887, -87.86072283445777 41.74736063775964, -87.86110207110688 41.74711661478957, -87.86145503752253 41.746818072429534, -87.86299581289792 41.74575401951561, -87.86341235860084 41.74537940695787, -87.86390882997608 41.74496492885449, -87.86434179893409 41.74474793618219, -87.86547637819913 41.744037518613595, -87.86610131865065 41.743595522077285, -87.86694743160139 41.742936685613934, -87.86767928509622 41.742460334824436, -87.86833896800776 41.7419699135318, -87.8705268867203 41.74044976086067, -87.87111532659446 41.740053187975505, -87.87221359213846 41.73922008683169, -87.87315484742504 41.73853384412378, -87.87750732043028 41.73545431192504, -87.87801254946581 41.73512268810046, -87.87903406378757 41.73468003544547, -87.87921331954199 41.73457403160543, -87.87934735248784 41.73446073827258, -87.87943911040726 41.73433468134187, -87.87947233434765 41.73423583160594, -87.87945997807041 41.73413775616808, -87.87906619409878 41.733808880225844)"
2298,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,road,0.009,no,yes,49.98,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.83102054009207 41.816221847381684, -87.8309404997858 41.816222523546394, -87.83083812032973 41.816212303944454)"
2299,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,none,0.253,no,yes,1335.47,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.81370194595729 41.820253802053394, -87.8136961873754 41.82019980577767, -87.81369982877197 41.82014347043103, -87.8137124151943 41.820084374277464, -87.81373762077638 41.82000537883348, -87.8137476613345 41.819989992855035, -87.81376808702348 41.819972609241745, -87.81384110885082 41.819931072996205, -87.81417272194237 41.81979125428741, -87.81428724467179 41.819732784008934, -87.81435140301366 41.8196809543146, -87.81438014252286 41.81965139529192, -87.8144042951093 41.81962177240192, -87.81443431488961 41.8195682671874, -87.81443886362393 41.81954670112733, -87.8144444518702 41.81925917147781, -87.81443238624311 41.819078380005, -87.8144099130094 41.818943963422846, -87.81436981626403 41.818761292553695, -87.81431280214318 41.81857093364001, -87.81429109530602 41.81852018765935, -87.8142446665099 41.81844022350397, -87.81419453238342 41.818389308839556, -87.81414831961811 41.81835923062859, -87.8140349626804 41.81829763629114, -87.81389510639788 41.81823484789445, -87.81373303579747 41.818172635222105, -87.81357834890716 41.81812207973126, -87.81345910685812 41.81810214986967, -87.81340516746926 41.81810128209553, -87.81333795644854 41.81811079632605, -87.8132654662817 41.81813417948839, -87.81319812351516 41.818164839072665, -87.81300379748984 41.818262947051785, -87.81293094453605 41.81828751674065, -87.81286201291937 41.81829776136767, -87.81282882533334 41.818297325104595, -87.81276126836003 41.81828571635015, -87.81265632372353 41.81824976463418, -87.81258900705352 41.818202928839014, -87.81253683383534 41.81815336711266, -87.81250119634369 41.81811024421315, -87.81249059457812 41.818074364716665)"
2300,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,road,0.007,no,yes,38.22,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.81100409804544 41.813492171451585, -87.8110250222526 41.81338845863943)"
2301,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,none,0.015,no,yes,79.89,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.81108542192436 41.813697534050746, -87.81107209024398 41.8136839521103, -87.81103967073803 41.813629166513365, -87.8110010043169 41.81354700049287, -87.81099746098671 41.81352506858809, -87.81100409804544 41.813492171451585)"
2302,palos,Cal-Sag Trail,5,,purple,unknown,paved,easy,Cal-Sag Trail,,,,no,bridge,0.030,no,yes,161.00,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.93658081884575 41.69673331841572, -87.93658066601732 41.696732705430165, -87.9365758713289 41.696695874847386, -87.93654565045681 41.69654386340777, -87.93652404820998 41.69643520533598, -87.93651498929115 41.696389637806924, -87.93649479532979 41.69629626322143)"
2303,tinley creek,Tinley Creek Trail System,34,,red,unknown,paved,,,,Tinley Creek Loop,,no,none,0.025,no,yes,129.83,loop,,0.0,1,1,1,0,1,0,"LINESTRING (-87.80290506201699 41.65079444161241, -87.80283979152942 41.65044152756403)"
2304,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,none,0.513,no,yes,2708.57,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.8110250222526 41.81338845863943, -87.81104834601251 41.81327285180572, -87.81106915427107 41.81314021290415, -87.81108151985383 41.812996469708665, -87.8110832126612 41.8128549738372, -87.811065701346 41.812666231571804, -87.81099983734359 41.81241757826124, -87.81098446158443 41.81232160682113, -87.81098904661961 41.812268659868266, -87.81102033526187 41.81215244785107, -87.81102770720983 41.81210385711058, -87.81102885676484 41.81198493285748, -87.81099732301956 41.81170081665787, -87.81099890445213 41.81150572768529, -87.81099082741537 41.81129933092179, -87.8109565390823 41.81116531508176, -87.81088418264554 41.81095313833466, -87.81085982787845 41.810825370641865, -87.81086586206807 41.81075373947403, -87.81091772871143 41.81046748981009, -87.8109243977874 41.81038623271112, -87.81092253821126 41.81031829769469, -87.81090582663705 41.810232491349936, -87.81084080387038 41.81000950351661, -87.81083319042308 41.8099312793131, -87.81084962840794 41.809857562308586, -87.81086353272131 41.80982045997786, -87.81088232475595 41.80978791995798, -87.81093599031567 41.80973425677926, -87.81101096030287 41.809695899035354, -87.81112302457578 41.809661305238365, -87.81133286097365 41.809607798539616, -87.81138811818035 41.809587734636175, -87.81143238525297 41.80956593687712, -87.81146612667213 41.80954200995933, -87.81150049926745 41.80949795541201, -87.8115122602801 41.80947017331334, -87.81152519133967 41.80940353736173, -87.81151643385917 41.80921886380524, -87.81146898122243 41.80900559236595, -87.81145906454128 41.80893782648927, -87.81142576727073 41.80857152954005, -87.81139025711607 41.80798508157518, -87.81127016441279 41.806392199770634, -87.81126636696477 41.806275493179704)"
2305,salt creek,Salt Creek Trail System,30,,black,asphault,paved,easy,Salt Creek Greenway,,,,no,road,0.013,no,yes,68.63,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.81126636696477 41.806275493179704, -87.81126595805353 41.80626292612976, -87.81133907420131 41.80609589110995)"
2306,salt creek,Salt Creek Trail System,30,,black,cement,paved,easy,Salt Creek Greenway,,,,no,underpass,0.004,yes,yes,18.50,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.80207896079195 41.807010166545524, -87.8020767650782 41.80695942969899)"
2307,salt creek,Salt Creek Trail System,30,,black,cement,paved,easy,Salt Creek Greenway,,,,no,none,0.010,yes,yes,53.64,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.8020767650782 41.80695942969899, -87.80207039751595 41.80681229261897)"
2308,palos,John Husar I&M Canal Trail,13,,black,unknown,paved,easy,John Husar I&M Canal Trail,,,,no,underpass,0.036,no,yes,190.43,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.85923223450679 41.7473061755613, -87.85870274573413 41.74764657034363)"
2309,palos,John Husar I&M Canal Trail,13,,black,unknown,paved,easy,John Husar I&M Canal Trail,,,,no,underpass,0.034,no,yes,180.65,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.8596362892737 41.74805704179554, -87.85965159321326 41.7480435246191, -87.86014958923603 41.74774449186144)"
2310,palos,John Husar I&M Canal Trail,13,,red,unknown,paved,,John Husar I&M Canal Trail,,,,no,road,0.022,no,yes,114.42,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.9133030625732 41.71412710524108, -87.91362908842866 41.71392981571282)"
2312,palos,Palos Trail System,22,,yellow,soil,unpaved,easy,,single track,Country Lane Loop,,no,road,0.009,no,yes,49.39,,east,0.0,1,1,1,1,1,0,"LINESTRING (-87.86147897078136 41.71757694534172, -87.86143852289358 41.71770904504581)"
2313,tinley creek,Tinley Creek Trail System,34,,yellow,unknown,unpaved,,,,,,no,none,0.289,no,yes,1525.88,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.75146693882253 41.58870318793597, -87.75127652041755 41.58865670567125, -87.75113400611136 41.58865539155718, -87.7509413492039 41.588743584415724, -87.75061538554996 41.58892370046783, -87.75038902307143 41.589203777268864, -87.74911413215271 41.58974946934567, -87.74896165990414 41.58987548681299, -87.7482880250286 41.59067811261452, -87.74823910812836 41.59085474143551, -87.7481714057739 41.590945026889, -87.74788902317334 41.59115136434224, -87.7477665252471 41.59126191537987, -87.74770649018014 41.591441376880454)"
